[00:01:41] Lobby Version: 0.6
[00:01:41] Lijiang Tower,Team 1,Team 2,1
[00:01:41] AK47H,Krawi,Foreshadow,TR33,Paintbrush,cjay,jishua,Soko,Thunda,Doomed,Vega,mozser
[00:01:49] 109.93,Thunda,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,cjay,(-13.40, 95.00, 130.91),Team 2,5.57,2.98,200,0,0,0,0,0,0,0,0,0,2
[00:01:49] 109.93,jishua,Reinhardt,0,0,40,0.30,0,0,0,0,0,0,0,0,0,0,0,2,cjay,(-4.23, 94.60, 130.07),Team 2,6.72,4.89,500,0,0,0,0,0,0,0,0,0,0
[00:01:49] 109.93,Vega,Lúcio,75,0,0,0.60,0,0,0,0,0,0.90,0,0,0,0,0,3,AK47H,(-11.04, 95.18, 122.76),Team 2,0,7.60,200,0,0,0,0,0,0,0,0,1,4
[00:01:49] 109.93,Krawi,D.Va,0.90,0,174,0.30,0,0,0,0,0,0,0,0,0,0,0,2,AK47H,(12.17, 95.65, 129.49),Team 1,0,0,600,0,0,0,0,0,77.77,0,0,0.18,1
[00:01:49] 109.93,mozser,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(-14.09, 96.09, 130.42),Team 2,0,0,200,0,0,0,0,87.50,0,0,0,0,5
[00:01:49] 109.93,AK47H,Winston,0,0,0,86.70,0,0,0,0,0,0,0,0,0,0,0,2,Doomed,(3.01, 94.85, 128.82),Team 1,0,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:49] 109.93,Foreshadow,Reaper,0,0,0,6.97,0,0,0,0,0,0,0,0,0,0,1.80,1,AK47H,(8.75, 95.01, 129.81),Team 1,0,5.31,250,0,0,0,0,0,0,0,0,0,2
[00:01:49] 109.93,Soko,D.Va,5.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Paintbrush,(-12.13, 95.83, 131.09),Team 2,0,0,600,0,0,0,0,0,100,0,0,0.27,1
[00:01:49] 109.93,TR33,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,jishua,(9.55, 94.15, 141.90),Team 1,0,1.20,200,0,0,0,0,0,0,0,0,0,3
[00:01:49] 109.93,cjay,Moira,0,0,0,0,0,0,0,0,0,24.90,0,0,0,0,0,2,AK47H,(15.18, 95.00, 131.34),Team 1,0,0,200,0,0,0,0,92.50,0,0,0,0,5
